checked_at,domain,platform_name,monitor_status,source_url,matched_url,access_status,http_status,raw_model_name,model_name,model_tags,provider,model_type,billing_type,input_price,output_price,model_price,price_unit,currency,raw_price_text,confidence,quality_flag,note
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,deepseek-r1-250528,deepseek-r1-250528,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,deepseek-reasoner,deepseek-reasoner,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,deepseek-v3,deepseek-v3,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,deepseek-v3-0324,deepseek-v3-0324,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,deepseek-v3-1-250821,deepseek-v3-1-250821,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,deepseek-v3-20250324,deepseek-v3-20250324,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,deepseek-v3-250324,deepseek-v3-250324,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,deepseek-v3.1,deepseek-v3.1,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,deepseek-v3.1-terminus,deepseek-v3.1-terminus,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,deepseek-v3.2,deepseek-v3.2,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,deepseek-v3.2-exp,deepseek-v3.2-exp,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,deepseek-v3.2-thinking,deepseek-v3.2-thinking,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,deepseek-v4-flash,deepseek-v4-flash,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,deepseek-v4-pro,deepseek-v4-pro,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,doubao-seedance-2-0-260128,doubao-seedance-2-0-260128,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,doubao-seedance-2-0-fast-260128,doubao-seedance-2-0-fast-260128,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,flux-2-flex,flux-2-flex,,,,按次 (quota_type=1),,,0.06,,,quota_type=1; model_price=0.06,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,flux-2-max,flux-2-max,,,,按次 (quota_type=1),,,0.07,,,quota_type=1; model_price=0.07,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,flux-2-pro,flux-2-pro,,,,按次 (quota_type=1),,,0.03,,,quota_type=1; model_price=0.03,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,flux-kontext-max,flux-kontext-max,,,,按次 (quota_type=1),,,0.07,,,quota_type=1; model_price=0.07,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,flux-kontext-pro,flux-kontext-pro,,,,按次 (quota_type=1),,,0.035,,,quota_type=1; model_price=0.035,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gemini-2.5-flash,gemini-2.5-flash,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gemini-2.5-flash-image,gemini-2.5-flash-image,,,,按次 (quota_type=1),,,0.02,,,quota_type=1; model_price=0.02,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gemini-2.5-flash-lite,gemini-2.5-flash-lite,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gemini-2.5-flash-nothinking,gemini-2.5-flash-nothinking,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gemini-2.5-pro,gemini-2.5-pro,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gemini-3-flash-preview,gemini-3-flash-preview,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gemini-3-pro-image,gemini-3-pro-image,,,,按次 (quota_type=1),,,0.09,,,quota_type=1; model_price=0.09,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gemini-3-pro-image-preview,gemini-3-pro-image-preview,,,,按次 (quota_type=1),,,0.09,,,quota_type=1; model_price=0.09,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gemini-3.1-flash-image,gemini-3.1-flash-image,,,,按次 (quota_type=1),,,0.055,,,quota_type=1; model_price=0.055,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gemini-3.1-flash-image-preview,gemini-3.1-flash-image-preview,,,,按次 (quota_type=1),,,0.055,,,quota_type=1; model_price=0.055,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gemini-3.1-flash-lite,gemini-3.1-flash-lite,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gemini-3.1-flash-lite-image,gemini-3.1-flash-lite-image,,,,按次 (quota_type=1),,,0.025,,,quota_type=1; model_price=0.025,0.75,GENERIC_PRICE_ONLY,从 JSON 字段自动抽取；通用价格不能视为输入价
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gemini-3.1-flash-lite-preview,gemini-3.1-flash-lite-preview,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gemini-3.1-pro-preview,gemini-3.1-pro-preview,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gemini-3.5-flash,gemini-3.5-flash,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,glm-4.5,glm-4.5,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,glm-4.5-air,glm-4.5-air,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,glm-4.5-flash,glm-4.5-flash,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,glm-4.5v,glm-4.5v,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,glm-4.6,glm-4.6,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,glm-4.6v,glm-4.6v,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,glm-4.7,glm-4.7,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,glm-5,glm-5,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,glm-5.1,glm-5.1,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,glm-5.2,glm-5.2,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gpt-3.5-turbo,gpt-3.5-turbo,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gpt-3.5-turbo-0125,gpt-3.5-turbo-0125,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gpt-3.5-turbo-0301,gpt-3.5-turbo-0301,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gpt-3.5-turbo-0613,gpt-3.5-turbo-0613,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gpt-3.5-turbo-1106,gpt-3.5-turbo-1106,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gpt-3.5-turbo-16k,gpt-3.5-turbo-16k,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gpt-3.5-turbo-16k-0613,gpt-3.5-turbo-16k-0613,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gpt-3.5-turbo-instruct,gpt-3.5-turbo-instruct,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gpt-4.1,gpt-4.1,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gpt-4.1-2025-04-14,gpt-4.1-2025-04-14,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gpt-4.1-mini,gpt-4.1-mini,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gpt-4.1-mini-2025-04-14,gpt-4.1-mini-2025-04-14,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gpt-4.1-nano,gpt-4.1-nano,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gpt-4.1-nano-2025-04-14,gpt-4.1-nano-2025-04-14,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gpt-4o,gpt-4o,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
2026-07-03T08:32:58Z,api.laozhang.ai,BestAIAPI/老张,ONLINE,https://api.laozhang.ai/,https://api.laozhang.ai/api/pricing,PUBLIC_JSON,200,gpt-4o-2024-05-13,gpt-4o-2024-05-13,,,,按量 (quota_type=0),,,0,,,quota_type=0; model_price=0,0.75,GENERIC_PRICE_ONLY|ZERO_PRICE_CHECK,从 JSON 字段自动抽取；通用价格不能视为输入价；价格为 0，可能是倍率/计费模式字段，需核对
